Country,Currency,Indicator_Name,GDP_Year_1970,GDP_Year_1971,GDP_Year_1972,GDP_Year_1973,GDP_Year_1974,GDP_Year_1975,GDP_Year_1976,GDP_Year_1977,GDP_Year_1978,GDP_Year_1979,GDP_Year_1980,GDP_Year_1981,GDP_Year_1982,GDP_Year_1983,GDP_Year_1984,GDP_Year_1985,GDP_Year_1986,GDP_Year_1987,GDP_Year_1988,GDP_Year_1989,GDP_Year_1990,GDP_Year_1991,GDP_Year_1992,GDP_Year_1993,GDP_Year_1994,GDP_Year_1995,GDP_Year_1996,GDP_Year_1997,GDP_Year_1998,GDP_Year_1999,GDP_Year_2000,GDP_Year_2001,GDP_Year_2002,GDP_Year_2003,GDP_Year_2004,GDP_Year_2005,GDP_Year_2006,GDP_Year_2007,GDP_Year_2008,GDP_Year_2009,GDP_Year_2010,GDP_Year_2011,GDP_Year_2012,GDP_Year_2013,GDP_Year_2014,GDP_Year_2015,GDP_Year_2016,GDP_Year_2017,GDP_Year_2018,GDP_Year_2019,GDP_Year_2020
Algeria,Algerian Dinar,Other Activities (ISIC J-P),8340577545,9431883310,10506876582,10973413875,13527950240,17539192207,18772416660,22759189889,30024774161,30656067631,35626672008,43576677832,48917000222,57578331541,61359662879,67904580649,8894952681,77733048667,85730234163,91143222114,113560000000,143228000000,224931000000,258041000000,304605000000,393341000000,486935000000,486448000000,538742000000,578821000000,619621000000,698314000000,739456000000,807822000000,882797000000,958414000000,1098220000000,1354590000000,1762380000000,1926870000000,2368460000000,3249060000000,3569560000000,3521790000000,3754470000000,3971340000000,4251460000000,4336530000000,4366490000000,4449960000000,4553100000000
Algeria,Algerian Dinar,Total Value Added,26283100154,27773085552,33299059710,37411496705,56469157866,61835080563,73597795256,87006030706,106929000000,128210000000,162141000000,191037000000,207084000000,233225000000,263261000000,290940000000,228144000000,304965000000,338433000000,403685000000,529810000000,807243000000,1043220000000,1151620000000,1427470000000,1913450000000,2474470000000,2631100000000,2682650000000,3096810000000,3957610000000,4080070000000,4288080000000,4993830000000,5861610000000,7258410000000,8279460000000,9209560000000,10888300000000,9768730000000,11776700000000,14326700000000,15744400000000,16033400000000,16623200000000,16014800000000,16851600000000,18154900000000,19722300000000,19621900000000,17969500000000
Andorra,Euro,Final consumption expenditure,30849983,34988850,40769132,48945502,60795752,72036672,89276516,112621092,136548386,161998350,192221511,219463887,251897985,286056156,316128358,351207365,397110391,446889585,491649959,556489406,618679812,683712467,751172066,781743474,823462332,878555072,919090044,1015060019,1053762692,1124942136,1183715098,1310605037,1405102681,1563140254,1758346440,1916247632,2069904374,2175526183,2127673883,2051552198,2048587220,2063651387,1973046812,1896109503,1945487669,1960394383,2021764466,2044468575,2093143167,2147074904,1951963507
Andorra,Euro,Household consumption expenditure (including Non-profit institutions serving households),26719320,30245560,35267115,42321166,52350139,61563913,75662593,95032568,114228194,134788767,159106474,179752229,205681810,231861803,255932325,283115301,320156452,357989538,393646576,443089758,489069902,535706697,583431197,602942686,639344418,681682032,712912788,791494465,821644851,877698439,924717491,1024598755,1094920411,1212091491,1358041928,1475871332,1591605190,1664228517,1602648492,1505665594,1511654736,1524694172,1477249946,1418071216,1461905539,1470578719,1523037363,1549983822,1584243498,1616338815,1403755818
Andorra,Euro,General government final consumption expenditure,4130663,4743290,5502017,6624336,8445613,10472759,13613923,17588524,22320192,27209583,33115037,39711658,46216175,54194353,60196033,68092064,76953939,88900047,98003383,113399648,129609910,148005770,167740869,178800788,184117914,196873040,206177256,223565554,232117841,247243697,258997608,286006282,310182270,351048763,400304512,440376300,478299184,511297667,525025391,545886605,536932484,538957215,495796866,478038286,483582131,489815664,498727103,494484753,508899669,530736090,548207689
Andorra,Euro,Gross capital formation,11868325,12314313,15140024,19179159,26062519,28931987,32861729,38684815,43408920,49502965,59321429,62012240,70924101,77701339,83111284,93351814,111541178,132946640,161997094,191032099,214059772,227567898,226715594,209193139,224436773,251697645,262054888,297240163,329456861,376047714,413215352,457395010,497882769,575507349,659492161,746693819,842114182,879100879,793671973,616335793,580395363,536354315,457544962,413957986,440871014,477663027,490748522,515513819,558079858,588765815,518892786
Andorra,Euro,Gross fixed capital formation (including Acquisitions less disposals of valuables),11254134,11614412,14272895,18227717,23622002,26198230,29733552,36216894,41974746,46760345,55410285,61841041,70397583,77967516,80634920,92011434,108137909,127997224,154142355,182631953,205420580,218833881,216962376,206358875,217910843,244745074,255692285,290933949,320501820,364178039,402364827,447338416,488022793,567035835,648352998,737150679,827290412,862352162,776431732,611307419,567016385,522011403,459826790,417681392,437859929,452975067,469993873,495856214,529979158,565976107,508733713
Andorra,Euro,Changes in inventories,614191,699901,867129,951442,2440517,2733757,3128177,2467921,1434174,2742620,3911144,171199,526518,-266177,2476364,1340380,3403269,4949416,7854739,8400146,8639192,8734017,9753218,2834264,6525930,6952571,6362603,6306214,8955041,11869675,10850524,10056594,9859977,8471513,11139163,9543140,14823770,16748717,17240240,5028375,13378978,14342912,-2281828,-3723407,3011085,24687960,20754648,19657604,28100700,22789707,10159072
Andorra,Euro,Exports of goods and services,5076741,6146603,7394289,8902881,10790444,11892372,14532044,19444079,24926027,28790064,34783622,44469981,53318122,68213766,85964285,93555098,93414573,101744990,110578339,118893964,125429606,137857435,152496683,172599146,210543346,243966095,271555411,337449559,359402757,388031093,443042322,481641315,495453247,536282260,592497123,634694130,695429947,750379018,714718310,609944588,675343655,770041818,780671499,792597809,824571977,845541636,886595157,933484775,958275320,985169014,767911880
Andorra,Euro,Imports of goods and services,5729749,6084024,7672895,9881363,15149481,16057407,20248896,23346887,24865209,29688566,42034518,52153035,61402634,73999364,81667945,89686150,88038292,106740581,124049517,148823943,158621115,172469806,186436752,187531896,221139459,256497710,273683509,335171119,365702985,416501504,488886505,520950317,532605520,582440009,678770021,756752063,852321477,917237905,846802984,632993985,702014279,762826245,729417028,698126969,748240261,769090630,782246312,837708812,884228718,902589733,730968173
Andorra,Euro,Gross Domestic Product (GDP),41850727,47232853,55433355,66830986,81841103,96093711,115637737,146727393,179588282,210082754,243398784,273099186,314058830,357602227,403530235,448388488,513342318,574024785,639078187,716126129,797654790,874689967,942061598,974647021,1036590727,1117721102,1179016835,1314578622,1376919325,1472519439,1551086267,1728691045,1865833178,2092489853,2331565703,2540883518,2755127026,2887768175,2789261182,2644838594,2602311959,2607221275,2481846245,2404538328,2462690399,2514508416,2616861833,2655758357,2725269627,2818420000,2507800000
Andorra,Euro,"Agriculture, hunting, forestry, fishing (ISIC A-B)",166295,187682,220271,265565,325196,381813,459494,583089,713698,834568,966906,1085488,1248677,1421349,1600008,1781117,2045986,2285816,2536074,2804951,3197354,3544579,3734742,3800693,3793276,4992262,5036857,4633484,4922729,3620140,8020000,7640000,7200000,8770000,9670000,9670000,9740000,10650000,11350000,11080000,12140000,12790000,14920000,14080000,13240000,12910000,13660000,14860000,14890000,14730000,13613509
Andorra,Euro,"Mining, Manufacturing, Utilities (ISIC C-E)",2310188,2607280,3059965,3689150,4517696,5304367,6383214,8099628,9913857,11596332,13434547,15075306,17339445,19743257,22265590,24741774,28350342,31721003,35281293,39395177,44023302,48514873,52217759,53543004,56013590,62690726,67011465,72629598,72244935,72947449,77380000,79030000,82800000,97760000,110070000,114330000,121030000,125560000,127530000,121510000,117690000,117820000,115480000,120980000,121190000,121740000,128740000,130160000,134080000,141270000,123996594
Andorra,Euro,Manufacturing (ISIC D),1531152,1728063,2028098,2445104,2994231,3515646,4230735,5368340,6570624,7685558,8904522,9992334,11492191,13083619,14755126,16405241,18794251,21015941,23364731,26106573,29271662,32130558,34490429,35382144,37246135,42368976,43524756,47326975,47857415,50177090,59420000,59670000,64150000,75660000,85220000,88340000,94640000,98150000,99770000,95540000,96280000,95440000,92420000,92290000,90550000,93190000,97900000,99560000,98390000,103540000,92226933
Andorra,Euro,Construction (ISIC F),4093299,4619730,5421818,6536551,8004540,9398641,11310510,14351314,17564423,20545939,23807533,26715632,30717145,34964968,39455742,43888653,50245524,56095010,62388089,70021229,78491693,85606551,91321369,94658289,102163003,113481753,112252995,121300193,134985684,155700547,152860000,178960000,198330000,226470000,257860000,293120000,324400000,321280000,302930000,269040000,223880000,192670000,159300000,134340000,128860000,129240000,136630000,145920000,167780000,188480000,153296511
Andorra,Euro,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",14158495,15979314,18753652,22609657,27687675,32509150,39121270,49639739,60757678,71072241,82339308,92394760,106256115,120989535,136495345,151648900,173749913,194246627,216234475,241936686,269596923,297188123,318440573,329578377,347544788,378591552,411062922,432932159,466476975,472535869,391970000,452140000,495450000,555310000,605600000,635430000,655520000,668530000,665480000,630540000,611730000,592350000,555570000,539700000,539770000,546610000,569080000,598150000,617700000,631380000,565009993
Andorra,Euro,"Transport, storage and communication (ISIC I)",1289915,1455802,1708546,2059829,2522504,2961819,3564165,4522241,5535033,6475682,7502358,8416907,9677758,11021505,12446162,13818325,15812575,17674715,19714208,22168622,24480452,26879499,28948837,30343688,32651003,32818152,36466069,40388937,45647373,49072736,62310000,71590000,81570000,93500000,104720000,113210000,119230000,122580000,127750000,120610000,124150000,122240000,112410000,113600000,120650000,128600000,141420000,142690000,144330000,149070000,133398046
Andorra,Euro,Other Activities (ISIC J-P),12895494,14553968,17080771,20592495,25217496,29609759,35632635,45210861,55332874,64731807,75007638,84161012,96751713,110147267,124369498,138273891,158203070,176548139,196678378,221384053,246682453,268701355,286819338,300883299,327646354,346328395,350024560,382246281,454333823,519702604,733250001,776140000,817620001,919240000,1033560000,1142280000,1267470000,1361990000,1308870000,1259870001,1267670000,1302750000,1238700000,1222759999,1266480000,1302890000,1333290000,1327170000,1354299999,1405390000,1249987205
Andorra,Euro,Total Value Added,34913686,39403776,46245023,55753247,68275107,80165549,96471288,122406872,149817563,175256569,203058290,227849105,261990853,298287881,336632345,374152660,428407410,478571310,532832517,597710718,666472177,730434980,781482618,812807350,869812014,938902840,981854868,1054130652,1178611519,1273579345,1425790000,1565500000,1682970000,1901050000,2121480000,2308040000,2497390000,2610590000,2543910000,2412650000,2357260000,2340620000,2196380000,2145460000,2190190000,2241990000,2322820000,2358950000,2433080000,2530320000,2239301860
Angola,Kwanza,Final consumption expenditure,81.6689738,84.6139227,83.1502151,92.2777197,107.3773598,79.2106622,87.3395,97.5815548,109.5978143,121.4289287,156.0422193,148.7325501,154.4828081,163.2121527,165.0687428,212.4796775,216.4998681,220.7416335,249.2982547,285.2451272,299.3011996,780.1964672,4672.840985,26903.90747,555976.7332,13545466.49,580472986.4,1761911897,2744438157,18099107956,90283944393,227084000000,403479000000,861252000000,1100380000000,1546140000000,1868660000000,2328840000000,3030070000000,3464120000000,4069560000000,5483410000000,6510060000000,7808120000000,8944160000000,9650370000000,11569200000000,14207600000000,17128600000000,21470100000000,24953700000000
Angola,Kwanza,Household consumption expenditure (including Non-profit institutions serving households),50.7180617,52.5966984,51.6488598,57.2558657,66.2995258,49.4623717,54.5487297,60.3905535,67.6343573,73.146175,103.060613,92.9812892,91.3537579,99.3429358,87.112481,128.0092371,124.9775093,123.661328,144.5490708,178.2987698,182.7899729,334.3699145,2695.869799,11986.88947,225183.8778,9550330.251,210806875.6,1259947367,956677221.3,13727586765,48451321231,135971000000,276187000000,570822000000,818775000000,1029630000000,1222810000000,1551010000000,1913020000000,2354310000000,2757020000000,3568470000000,4328810000000,4955100000000,6369350000000,7357940000000,9272030000000,11586500000000,14444200000000,18206500000000,21838000000000
Angola,Kwanza,General government final consumption expenditure,30.9509122,32.0172243,31.5013553,35.021854,41.077834,29.7482905,32.7907703,37.1910013,41.963457,48.2827537,52.9816063,55.7512609,63.1290502,63.8692169,77.9562618,84.4704403,91.5223588,97.0803055,104.7491839,106.9463574,116.5112267,445.8265527,1976.971186,14917.0180099999,330792.8554,3995136.239,369666110.9,501964530.1,1787760936,4371521191,41832623162,91112897058,127292000000,290430000000,281600000000,516512000000,645850000000,777831000000,1117050000000,1109810000000,1312540000000,1914940000000,2181250000000,2853020000000,2574810000000,2292430000000,2297190000000,2621090000000,2684390000000,3263510000000,3115700000000
